ulysse,150,4,0.6362640062967936
ulysse,290,19,0.5232273052478659
ulysse,280,1,0.4051617980003357
roline,270,14,0.5684034117945919
lucas,240,0,0.4742310742537181
lucas,320,32,0.4444544315338135
roline,250,1,0.45432190895080565
Alaric,260,8,0.45187419194441575
Alaric,310,23,0.47849309059881395
ulysse,310,4,0.4075660013383435
ulysse,260,25,0.3782013196211595
matthéo,240,1,0.47152899702390033
ulysse,310,4,0.33363900646086664
